1.272103238537461989e-01
1.652856579252830471e-01
2.104132015946722778e-01
1.896442165227603671e-01
1.630420270240546810e-01
1.358836316931437138e-01
1.203969268149953226e-01
1.365523892672549644e-01
1.186826072016442524e-01
1.123158130336134736e-01
1.143173739332934424e-01
9.031346254317079714e-02
1.017492195095932445e-01
9.090514621655870764e-02
7.808271414245249176e-02
6.369363050840973206e-02
