2.083130817733784279e-01
2.156639184354956218e-01
2.251143901757183541e-01
2.183940992459308394e-01
2.087798769683658073e-01
1.962329784695858448e-01
1.869567163920081709e-01
1.770131775287659692e-01
1.751555327615249846e-01
1.792689445734745035e-01
1.687161277415609451e-01
1.572559871307990798e-01
1.617096867226579526e-01
1.486099158797321573e-01
1.430595982811718181e-01
1.428941145417648995e-01
