1.975909300396407886e-01
2.149446348193466416e-01
1.927243490353175714e-01
2.033397648732485630e-01
1.893280138549061908e-01
1.827240397862968380e-01
1.945600048960655915e-01
1.655276690302377174e-01
1.477936725078538016e-01
1.474712197721155527e-01
1.346680394102321432e-01
1.287675274492532107e-01
1.272695769412519329e-01
9.649821544223190217e-02
1.225744827684927679e-01
1.062216976303249349e-01
