0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0, 51827, 0,0,0,0,0, 92475, 3028, 23636, 1347, 0.153403622601, 0.247207649348, 11721, 0, 0.180402702389, 0.76751655794, 0.0251315505536, 0.196172169381, 0.0111797221254, 0.0972810119018, 0.0, 0.0
2048, 711, 192, 192, 226, 101, 470, 0.255208333333, 0.395833333333, 0.455752212389, 0.821782178218, 0.43741209564, 0.270042194093, 0.270042194093, 0.317862165963, 0.142053445851, 0.661040787623, 115, 0, 847, 0.724331926864, 0.161744022504, 0.0, 1.19127988748, 60, 1, 14, 4, 1.0, 1.0, 25, 280, 1.0, 0.759493670886, 0.0126582278481, 0.177215189873, 0.0506329113924, 0.316455696203, 3.54430379747, 10.7215189873
1610612738, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 43,0, 422,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612739, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 49,0, 449,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612740, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 72,0, 454,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612741, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 72,0, 458,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
1610612742, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 35,0, 387,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612737, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 72,0, 460,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612744, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 57,0, 413,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612745, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 77,0, 481,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
2058, 162, 55, 12, 79, 16, 118, 0.181818181818, 0.416666666667, 0.582278481013, 0.875, 0.462962962963, 0.33950617284, 0.0740740740741, 0.487654320988, 0.0987654320988, 0.728395061728, 31, 0, 272, 0.728395061728, 0.191358024691, 0.0, 1.67901234568, 22, 0, 4, 0, 1.0, 1.0, 20, 174, 1.0, 0.846153846154, 0.0, 0.153846153846, 0.0, 0.769230769231, 6.69230769231, 10.4615384615
1610612747, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 36,0, 508,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
2060, 403, 322, 2, 77, 2, 101, 0.33850931677, 0.5, 0.25974025974, 1.0, 0.327543424318, 0.799007444169, 0.00496277915633, 0.191066997519, 0.00496277915633, 0.250620347395, 87, 0, 175, 0.888337468983, 0.2158808933, 0.0, 0.434243176179, 159, 12, 41, 5, 1.0, 1.0, 67, 134, 1.0, 0.732718894009, 0.0552995391705, 0.188940092166, 0.0230414746544, 0.308755760369, 0.617511520737, 0.806451612903
2050, 515, 460, 0, 53, 2, 94, 0.369565217391,0, 0.490566037736, 1.0, 0.384466019417, 0.893203883495, 0.0, 0.102912621359, 0.00388349514563, 0.182524271845, 48, 0, 261, 0.708737864078, 0.0932038834951, 0.0, 0.506796116505, 77, 1, 15, 4, 1.0, 1.0, 59, 208, 1.0, 0.79381443299, 0.0103092783505, 0.154639175258, 0.0412371134021, 0.60824742268, 2.14432989691, 2.69072164948
1610612750, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 39,0, 444,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
15, 183, 163, 0, 20, 0, 16, 0.343558282209,0, 0.5,0, 0.360655737705, 0.890710382514, 0.0, 0.109289617486, 0.0, 0.0874316939891, 26, 0, 73, 0.781420765027, 0.142076502732, 0.0, 0.398907103825, 22, 0, 1, 2, 1.0, 1.0, 11, 42, 1.0, 0.88, 0.0, 0.04, 0.08, 0.44, 1.68, 2.92
1610612752, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 36,0, 457,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612753, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 60,0, 483,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
