0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0, 51310, 0,0,0,0,0, 95742, 3193, 22294, 1506, 0.156180150822, 0.273795640083, 9267, 0, 0.187550413492, 0.780070884426, 0.0260153990304, 0.18164337801, 0.0122703385342, 0.0755041349248, 0.0, 0.0
2049, 386, 267, 0, 118, 1, 136, 0.307116104869,0, 0.415254237288, 1.0, 0.341968911917, 0.69170984456, 0.0, 0.305699481865, 0.00259067357513, 0.352331606218, 58, 0, 160, 0.80829015544, 0.150259067358, 0.0, 0.414507772021, 117, 6, 40, 7, 1.0, 1.0, 47, 145, 1.0, 0.688235294118, 0.0352941176471, 0.235294117647, 0.0411764705882, 0.276470588235, 0.852941176471, 0.941176470588
1610612738, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 32,0, 437,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
2051, 170, 84, 9, 63, 14, 90, 0.285714285714, 0.777777777778, 0.571428571429, 0.5, 0.435294117647, 0.494117647059, 0.0529411764706, 0.370588235294, 0.0823529411765, 0.529411764706, 19, 0, 227, 0.676470588235, 0.111764705882, 0.0, 1.33529411765, 12, 1, 18, 2, 1.0, 1.0, 14, 115, 1.0, 0.363636363636, 0.030303030303, 0.545454545455, 0.0606060606061, 0.424242424242, 3.48484848485, 6.87878787879
1610612740, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 42,0, 485,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612741, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 83,0, 477,0,0,0,0,0,0,0,0,0,0,0, 2,0,0,0,0,0,0,0,0
1610612742, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 34,0, 377,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612737, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 72,0, 421,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612744, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 53,0, 484,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612745, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 82,0, 495,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612746, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 64,0, 521,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
2059, 231, 96, 0, 121, 14, 148, 0.354166666667,0, 0.471074380165, 0.785714285714, 0.441558441558, 0.415584415584, 0.0, 0.52380952381, 0.0606060606061, 0.640692640693, 25, 0, 342, 0.666666666667, 0.108225108225, 0.0, 1.48051948052, 28, 0, 3, 1, 1.0, 1.0, 46, 158, 1.0, 0.875, 0.0, 0.09375, 0.03125, 1.4375, 4.9375, 10.6875
1610612748, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 64,0, 444,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
