0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0, 52545, 0,0,0,0,0, 95107, 2984, 22625, 1328, 0.157233431819, 0.259580110497, 9960, 0, 0.1856707417, 0.779284520337, 0.0244501982891, 0.185383959883, 0.0108813214906, 0.0816099111796, 0.0, 0.0
1610612737, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 61,0, 451,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
2050, 860, 710, 4, 138, 8, 247, 0.325352112676, 0.5, 0.586956521739, 0.75, 0.372093023256, 0.825581395349, 0.0046511627907, 0.160465116279, 0.0093023255814, 0.287209302326, 77, 0, 363, 0.717441860465, 0.0895348837209, 0.0, 0.422093023256, 119, 3, 28, 9, 1.0, 1.0, 57, 234, 1.0, 0.748427672956, 0.0188679245283, 0.176100628931, 0.0566037735849, 0.358490566038, 1.47169811321, 2.28301886792
2051, 439, 259, 19, 141, 20, 175, 0.328185328185, 0.578947368421, 0.460992907801, 0.85, 0.405466970387, 0.589977220957, 0.0432801822323, 0.321184510251, 0.0455580865604, 0.398633257403, 63, 0, 409, 0.738041002278, 0.143507972665, 0.0, 0.931662870159, 60, 2, 14, 6, 1.0, 1.0, 30, 206, 1.0, 0.731707317073, 0.0243902439024, 0.170731707317, 0.0731707317073, 0.365853658537, 2.51219512195, 4.98780487805
2052, 257, 197, 0, 52, 8, 68, 0.365482233503,0, 0.288461538462, 1.0, 0.369649805447, 0.766536964981, 0.0, 0.20233463035, 0.0311284046693, 0.264591439689, 29, 0, 85, 0.743190661479, 0.112840466926, 0.0, 0.330739299611, 24, 1, 10, 2, 1.0, 1.0, 13, 57, 1.0, 0.648648648649, 0.027027027027, 0.27027027027, 0.0540540540541, 0.351351351351, 1.54054054054, 2.2972972973
1610612741, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 58,0, 476,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
2054, 121, 43, 19, 44, 15, 58, 0.302325581395, 0.473684210526, 0.386363636364, 0.866666666667, 0.429752066116, 0.355371900826, 0.157024793388, 0.363636363636, 0.123966942149, 0.479338842975, 21, 0, 122, 0.743801652893, 0.173553719008, 0.0, 1.00826446281, 5, 0, 7, 0, 1.0, 1.0, 2, 80, 1.0, 0.416666666667, 0.0, 0.583333333333, 0.0, 0.166666666667, 6.66666666667, 10.1666666667
1610612743, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 89,0, 498,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
1610612744, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 49,0, 472,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612745, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 78,0, 477,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
