0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0, 786, 0,0,0,0,0, 98152, 3809, 21734, 3020, 0.169298638846, 0.297460200607, 12647, 0, 0.209501637533, 0.774588643807, 0.0300595825277, 0.171518762577, 0.0238330110879, 0.0998066527246, 0.0, 0.0
1610612737, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 58,0, 469,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612738, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 77,0, 493,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612739, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 54,0, 503,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612740, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 57,0, 397,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612741, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 73,0, 493,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
1610612742, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 27,0, 351,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612743, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 43,0, 462,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612744, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 22,0, 416,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612745, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 56,0, 435,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612746, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 44,0, 472,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612747, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 24,0, 417,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
1610612748, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 46,0, 361,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612749, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 65,0, 470,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612750, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 37,0, 487,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612751, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 46,0, 413,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612752, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 44,0, 437,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612753, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 49,0, 431,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612754, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 51,0, 467,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612755, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 32,0, 483,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612756, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 40,0, 413,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612757, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 31,0, 478,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612758, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 46,0, 472,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
1610612759, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 25,0, 372,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612760, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 36,0, 433,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612761, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 59,0, 477,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612762, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 55,0, 434,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612763, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 61,0, 474,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612764, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 46,0, 410,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
1610612765, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 50,0, 457,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
1610612766, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 55,0, 516,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
409, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
32, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
35, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
36, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
6, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
200769, 49, 39, 0, 10, 0, 21, 0.153846153846,0, 0.6,0, 0.244897959184, 0.795918367347, 0.0, 0.204081632653, 0.0, 0.428571428571, 14, 15, 28, 1.04081632653, 0.285714285714, 0.30612244898, 0.571428571429, 7, 0, 1, 0, 1.0, 1.0, 4, 24, 1.0, 0.875, 0.0, 0.125, 0.0, 0.5, 3.0, 3.5
200745, 445, 372, 12, 55, 6, 102, 0.395161290323, 0.5, 0.490909090909, 0.833333333333, 0.415730337079, 0.83595505618, 0.0269662921348, 0.123595505618, 0.0134831460674, 0.229213483146, 33, 106, 222, 0.658426966292, 0.0741573033708, 0.238202247191, 0.498876404494, 34, 0, 8, 1, 1.0, 1.0, 11, 101, 1.0, 0.790697674419, 0.0, 0.186046511628, 0.0232558139535, 0.255813953488, 2.3488372093, 5.16279069767
200746, 1331, 1080, 41, 165, 45, 360, 0.399074074074, 0.560975609756, 0.624242424242, 0.911111111111, 0.449286250939, 0.811419984974, 0.030803906837, 0.123966942149, 0.0338091660406, 0.270473328325, 67, 293, 765, 0.601051840721, 0.0503380916604, 0.220135236664, 0.57475582269, 115, 3, 29, 6, 1.0, 1.0, 35, 147, 1.0, 0.751633986928, 0.0196078431373, 0.18954248366, 0.0392156862745, 0.228758169935, 0.960784313725, 5.0
630, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
44, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
38, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
47, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
200752, 978, 783, 10, 140, 45, 387, 0.380587484036, 0.3, 0.535714285714, 0.822222222222, 0.422290388548, 0.800613496933, 0.0102249488753, 0.143149284254, 0.0460122699387, 0.395705521472, 120, 272, 437, 0.700408997955, 0.122699386503, 0.278118609407, 0.446830265849, 99, 7, 51, 18, 1.0, 1.0, 58, 174, 1.0, 0.565714285714, 0.04, 0.291428571429, 0.102857142857, 0.331428571429, 0.994285714286, 2.49714285714
8, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
50, 0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0, 0,0, 0,0,0,0,0,0,0,0,0,0,0,0, 0,0,0,0,0,0,0,0,0
200755, 378, 345, 0, 33, 0, 106, 0.426086956522,0, 0.727272727273,0, 0.452380952381, 0.912698412698, 0.0, 0.0873015873016, 0.0, 0.280423280423, 35, 77, 74, 0.640211640212, 0.0925925925926, 0.203703703704, 0.195767195767, 36, 3, 24, 7, 1.0, 1.0, 22, 67, 1.0, 0.514285714286, 0.0428571428571, 0.342857142857, 0.1, 0.314285714286, 0.957142857143, 1.05714285714
200756, 15, 9, 0, 5, 1, 16, 0.222222222222,0, 0.6, 1.0, 0.4, 0.6, 0.0, 0.333333333333, 0.0666666666667, 1.06666666667, 2, 15, 47, 0.733333333333, 0.133333333333, 1.0, 3.13333333333, 2, 0, 2, 0, 1.0, 1.0, 2, 11, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 2.75, 11.75
203102, 33, 24, 0, 6, 3, 5, 0.333333333333,0, 0.666666666667, 1.0, 0.454545454545, 0.727272727273, 0.0, 0.181818181818, 0.0909090909091, 0.151515151515, 3, 5, 35, 0.636363636364, 0.0909090909091, 0.151515151515, 1.06060606061, 1, 0, 1, 0, 1.0, 1.0, 4, 22, 1.0, 0.5, 0.0, 0.5, 0.0, 2.0, 11.0, 17.5
200758, 14, 11, 0, 3, 0, 2, 0.0909090909091,0, 0.666666666667,0, 0.214285714286, 0.785714285714, 0.0, 0.214285714286, 0.0, 0.142857142857, 2, 2, 14, 0.928571428571, 0.142857142857, 0.142857142857, 1.0, 8, 0, 2, 0, 1.0, 1.0, 5, 4, 1.0, 0.8, 0.0, 0.2, 0.0, 0.5, 0.4, 1.4
