0, 0, 0, 0, 0, 0, 0, 0
1610612737, 0, 0, 0, 0, 0, 0, 0
1610612738, 0, 0, 0, 0, 0, 0, 0
1610612739, 0, 0, 0, 0, 0, 0, 0
1610612740, 0, 0, 0, 0, 0, 0, 0
1610612741, 0, 0, 0, 0, 0, 0, 0
1610612742, 0, 0, 0, 0, 0, 0, 0
1610612743, 0, 0, 0, 0, 0, 0, 0
1610612744, 0, 0, 0, 0, 0, 0, 0
1610612745, 0, 0, 0, 0, 0, 0, 0
1610612746, 0, 0, 0, 0, 0, 0, 0
1610612747, 0, 0, 0, 0, 0, 0, 0
1610612748, 0, 0, 0, 0, 0, 0, 0
1610612749, 0, 0, 0, 0, 0, 0, 0
1610612750, 0, 0, 0, 0, 0, 0, 0
1610612751, 0, 0, 0, 0, 0, 0, 0
1610612752, 0, 0, 0, 0, 0, 0, 0
1610612753, 0, 0, 0, 0, 0, 0, 0
1610612754, 0, 0, 0, 0, 0, 0, 0
1610612755, 0, 0, 0, 0, 0, 0, 0
1610612756, 0, 0, 0, 0, 0, 0, 0
1610612757, 0, 0, 0, 0, 0, 0, 0
1610612758, 0, 0, 0, 0, 0, 0, 0
1610612759, 0, 0, 0, 0, 0, 0, 0
1610612760, 0, 0, 0, 0, 0, 0, 0
1610612761, 0, 0, 0, 0, 0, 0, 0
1610612762, 0, 0, 0, 0, 0, 0, 0
1610612763, 0, 0, 0, 0, 0, 0, 0
1610612764, 0, 0, 0, 0, 0, 0, 0
1610612765, 0, 0, 0, 0, 0, 0, 0
1610612766, 0, 0, 0, 0, 0, 0, 0
341, 0, 0, 0, 0, 0, 0, 0
32, 0, 0, 0, 0, 0, 0, 0
34, 0, 0, 0, 0, 0, 0, 0
35, 0, 0, 0, 0, 0, 0, 0
38, 0, 0, 0, 0, 0, 0, 0
40, 0, 0, 0, 0, 0, 0, 0
41, 0, 0, 0, 0, 0, 0, 0
200746, 279, 365, 0.433229813665, 148, 58, 0.718446601942, 274
200748, 82, 158, 0.341666666667, 22, 31, 0.415094339623, 83
200749, 12, 39, 0.235294117647, 68, 44, 0.607142857143, 104
46, 0, 0, 0, 0, 0, 0, 0
200751, 187, 332, 0.360308285164, 28, 22, 0.56, 85
200752, 256, 455, 0.36005625879, 114, 66, 0.633333333333, 263
49, 0, 0, 0, 0, 0, 0, 0
200755, 199, 293, 0.404471544715, 25, 15, 0.625, 157
200757, 40, 67, 0.373831775701, 17, 17, 0.5, 43
200758, 85, 183, 0.317164179104, 84, 52, 0.617647058824, 100
202809, 31, 79, 0.281818181818, 6, 23, 0.206896551724, 60
202810, 4, 6, 0.4, 1, 0, 0, 2
351, 0, 0, 0, 0, 0, 0, 0
200764, 4, 11, 0.266666666667, 10, 5, 0.666666666667, 11
200765, 92, 183, 0.334545454545, 83, 89, 0.482558139535, 181
202814, 7, 13, 0.35, 0, 2, 0.0, 0
200768, 118, 219, 0.350148367953, 40, 42, 0.487804878049, 198
200769, 156, 292, 0.348214285714, 64, 36, 0.64, 99
200770, 87, 127, 0.406542056075, 25, 19, 0.568181818182, 63
67, 0, 0, 0, 0, 0, 0, 0
68, 0, 0, 0, 0, 0, 0, 0
2048, 1, 11, 0.0833333333333, 15, 10, 0.6, 27
71, 0, 0, 0, 0, 0, 0, 0
72, 0, 0, 0, 0, 0, 0, 0
12, 0, 0, 0, 0, 0, 0, 0
200779, 161, 174, 0.480597014925, 0, 0, 0, 26
200780, 11, 23, 0.323529411765, 10, 6, 0.625, 23
78, 0, 0, 0, 0, 0, 0, 0
200783, 17, 34, 0.333333333333, 34, 15, 0.69387755102, 53
81, 0, 0, 0, 0, 0, 0, 0
355, 0, 0, 0, 0, 0, 0, 0
84, 0, 0, 0, 0, 0, 0, 0
200789, 69, 147, 0.319444444444, 6, 3, 0.666666666667, 43
86, 0, 0, 0, 0, 0, 0, 0
87, 0, 0, 0, 0, 0, 0, 0
88, 0, 0, 0, 0, 0, 0, 0
356, 0, 0, 0, 0, 0, 0, 0
200794, 179, 337, 0.346899224806, 163, 72, 0.693617021277, 255
91, 0, 0, 0, 0, 0, 0, 0
92, 0, 0, 0, 0, 0, 0, 0
200797, 6, 16, 0.272727272727, 31, 19, 0.62, 75
94, 0, 0, 0, 0, 0, 0, 0
95, 0, 0, 0, 0, 0, 0, 0
546, 0, 0, 0, 0, 0, 0, 0
97, 0, 0, 0, 0, 0, 0, 0
98, 0, 0, 0, 0, 0, 0, 0
99, 0, 0, 0, 0, 0, 0, 0
100, 0, 0, 0, 0, 0, 0, 0
358, 0, 0, 0, 0, 0, 0, 0
102, 0, 0, 0, 0, 0, 0, 0
103, 0, 0, 0, 0, 0, 0, 0
104, 0, 0, 0, 0, 0, 0, 0
106, 0, 0, 0, 0, 0, 0, 0
200811, 15, 50, 0.230769230769, 48, 43, 0.527472527473, 82
108, 0, 0, 0, 0, 0, 0, 0
18, 0, 0, 0, 0, 0, 0, 0
202862, 1, 2, 0.333333333333, 0, 0, 0, 4
111, 0, 0, 0, 0, 0, 0, 0
112, 0, 0, 0, 0, 0, 0, 0
113, 0, 0, 0, 0, 0, 0, 0
114, 0, 0, 0, 0, 0, 0, 0
19, 0, 0, 0, 0, 0, 0, 0
116, 0, 0, 0, 0, 0, 0, 0
117, 0, 0, 0, 0, 0, 0, 0
118, 0, 0, 0, 0, 0, 0, 0
119, 0, 0, 0, 0, 0, 0, 0
120, 0, 0, 0, 0, 0, 0, 0
121, 0, 0, 0, 0, 0, 0, 0
202874, 4, 5, 0.444444444444, 7, 12, 0.368421052632, 31
123, 0, 0, 0, 0, 0, 0, 0
124, 0, 0, 0, 0, 0, 0, 0
125, 0, 0, 0, 0, 0, 0, 0
126, 0, 0, 0, 0, 0, 0, 0
127, 0, 0, 0, 0, 0, 0, 0
202880, 1, 2, 0.333333333333, 1, 2, 0.333333333333, 0
129, 0, 0, 0, 0, 0, 0, 0
130, 0, 0, 0, 0, 0, 0, 0
131, 0, 0, 0, 0, 0, 0, 0
132, 0, 0, 0, 0, 0, 0, 0
22, 0, 0, 0, 0, 0, 0, 0
134, 0, 0, 0, 0, 0, 0, 0
135, 0, 0, 0, 0, 0, 0, 0
136, 0, 0, 0, 0, 0, 0, 0
137, 0, 0, 0, 0, 0, 0, 0
138, 0, 0, 0, 0, 0, 0, 0
139, 0, 0, 0, 0, 0, 0, 0
202892, 0, 0, 0, 0, 0, 0, 0
141, 0, 0, 0, 0, 0, 0, 0
142, 0, 0, 0, 0, 0, 0, 0
143, 0, 0, 0, 0, 0, 0, 0
144, 0, 0, 0, 0, 0, 0, 0
2072, 99, 187, 0.346153846154, 29, 10, 0.74358974359, 111
146, 0, 0, 0, 0, 0, 0, 0
147, 0, 0, 0, 0, 0, 0, 0
149, 0, 0, 0, 0, 0, 0, 0
2198, 1, 8, 0.111111111111, 16, 7, 0.695652173913, 34
2073, 11, 40, 0.21568627451, 2, 0, 0, 6
2200, 262, 363, 0.4192, 126, 51, 0.71186440678, 261
2201, 3, 3, 0.5, 9, 7, 0.5625, 8
2202, 148, 285, 0.341801385681, 61, 45, 0.575471698113, 69
2203, 88, 147, 0.374468085106, 22, 15, 0.594594594595, 37
156, 0, 0, 0, 0, 0, 0, 0
2205, 7, 21, 0.25, 7, 5, 0.583333333333, 6
158, 0, 0, 0, 0, 0, 0, 0
2207, 304, 438, 0.409703504043, 54, 20, 0.72972972973, 186
160, 0, 0, 0, 0, 0, 0, 0
2209, 57, 104, 0.354037267081, 12, 10, 0.545454545455, 29
2210, 170, 258, 0.397196261682, 21, 13, 0.617647058824, 85
2211, 61, 81, 0.429577464789, 10, 8, 0.555555555556, 9
164, 0, 0, 0, 0, 0, 0, 0
202918, 1, 7, 0.125, 2, 3, 0.4, 3
2215, 3, 16, 0.157894736842, 10, 8, 0.555555555556, 15
2216, 65, 105, 0.382352941176, 49, 29, 0.628205128205, 88
28, 0, 0, 0, 0, 0, 0, 0
170, 0, 0, 0, 0, 0, 0, 0
173, 0, 0, 0, 0, 0, 0, 0
2222, 96, 197, 0.327645051195, 122, 96, 0.559633027523, 225
2223, 80, 123, 0.394088669951, 84, 40, 0.677419354839, 113
2224, 44, 72, 0.379310344828, 4, 5, 0.444444444444, 17
2225, 234, 354, 0.397959183673, 108, 70, 0.606741573034, 284
492, 0, 0, 0, 0, 0, 0, 0
179, 0, 0, 0, 0, 0, 0, 0
180, 0, 0, 0, 0, 0, 0, 0
202933, 4, 12, 0.25, 5, 2, 0.714285714286, 11
2230, 33, 59, 0.358695652174, 7, 8, 0.466666666667, 13
183, 0, 0, 0, 0, 0, 0, 0
184, 0, 0, 0, 0, 0, 0, 0
185, 0, 0, 0, 0, 0, 0, 0
188, 0, 0, 0, 0, 0, 0, 0
2052, 46, 118, 0.280487804878, 1, 3, 0.25, 16
191, 0, 0, 0, 0, 0, 0, 0
2240, 23, 36, 0.389830508475, 2, 2, 0.5, 10
2243, 8, 13, 0.380952380952, 4, 0, 0, 6
196, 0, 0, 0, 0, 0, 0, 0
197, 0, 0, 0, 0, 0, 0, 0
2246, 45, 81, 0.357142857143, 3, 4, 0.428571428571, 5
202951, 23, 77, 0.23, 11, 14, 0.44, 27
2248, 23, 81, 0.221153846154, 14, 11, 0.56, 46
201, 0, 0, 0, 0, 0, 0, 0
2250, 26, 53, 0.329113924051, 1, 8, 0.111111111111, 7
203, 0, 0, 0, 0, 0, 0, 0
204, 0, 0, 0, 0, 0, 0, 0
206, 0, 0, 0, 0, 0, 0, 0
207, 0, 0, 0, 0, 0, 0, 0
209, 0, 0, 0, 0, 0, 0, 0
202962, 0, 3, 0.0, 5, 1, 0.833333333333, 0
211, 0, 0, 0, 0, 0, 0, 0
213, 0, 0, 0, 0, 0, 0, 0
215, 0, 0, 0, 0, 0, 0, 0
216, 0, 0, 0, 0, 0, 0, 0
202970, 32, 63, 0.336842105263, 86, 44, 0.661538461538, 63
219, 0, 0, 0, 0, 0, 0, 0
220, 0, 0, 0, 0, 0, 0, 0
221, 0, 0, 0, 0, 0, 0, 0
222, 0, 0, 0, 0, 0, 0, 0
223, 0, 0, 0, 0, 0, 0, 0
202898, 0, 0, 0, 0, 0, 0, 0
226, 0, 0, 0, 0, 0, 0, 0
379, 0, 0, 0, 0, 0, 0, 0
228, 0, 0, 0, 0, 0, 0, 0
229, 0, 0, 0, 0, 0, 0, 0
230, 0, 0, 0, 0, 0, 0, 0
231, 0, 0, 0, 0, 0, 0, 0
232, 0, 0, 0, 0, 0, 0, 0
233, 0, 0, 0, 0, 0, 0, 0
234, 0, 0, 0, 0, 0, 0, 0
235, 0, 0, 0, 0, 0, 0, 0
236, 0, 0, 0, 0, 0, 0, 0
237, 0, 0, 0, 0, 0, 0, 0
238, 0, 0, 0, 0, 0, 0, 0
239, 0, 0, 0, 0, 0, 0, 0
240, 0, 0, 0, 0, 0, 0, 0
241, 0, 0, 0, 0, 0, 0, 0
242, 0, 0, 0, 0, 0, 0, 0
243, 0, 0, 0, 0, 0, 0, 0
244, 0, 0, 0, 0, 0, 0, 0
2430, 255, 307, 0.453736654804, 149, 67, 0.689814814815, 137
246, 0, 0, 0, 0, 0, 0, 0
200745, 147, 229, 0.390957446809, 29, 17, 0.630434782609, 173
248, 0, 0, 0, 0, 0, 0, 0
249, 0, 0, 0, 0, 0, 0, 0
251, 0, 0, 0, 0, 0, 0, 0
253, 0, 0, 0, 0, 0, 0, 0
254, 0, 0, 0, 0, 0, 0, 0
255, 136, 211, 0.391930835735, 45, 23, 0.661764705882, 109
256, 0, 0, 0, 0, 0, 0, 0
257, 0, 0, 0, 0, 0, 0, 0
258, 0, 0, 0, 0, 0, 0, 0
259, 0, 0, 0, 0, 0, 0, 0
260, 0, 0, 0, 0, 0, 0, 0
261, 0, 0, 0, 0, 0, 0, 0
262, 0, 0, 0, 0, 0, 0, 0
263, 0, 0, 0, 0, 0, 0, 0
264, 0, 0, 0, 0, 0, 0, 0
201041, 13, 33, 0.282608695652, 12, 10, 0.545454545455, 22
268, 0, 0, 0, 0, 0, 0, 0
269, 0, 0, 0, 0, 0, 0, 0
270, 0, 0, 0, 0, 0, 0, 0
271, 0, 0, 0, 0, 0, 0, 0
272, 0, 0, 0, 0, 0, 0, 0
273, 0, 0, 0, 0, 0, 0, 0
274, 0, 0, 0, 0, 0, 0, 0
275, 0, 0, 0, 0, 0, 0, 0
276, 0, 0, 0, 0, 0, 0, 0
277, 0, 0, 0, 0, 0, 0, 0
278, 0, 0, 0, 0, 0, 0, 0
279, 0, 0, 0, 0, 0, 0, 0
280, 0, 0, 0, 0, 0, 0, 0
281, 0, 0, 0, 0, 0, 0, 0
282, 0, 0, 0, 0, 0, 0, 0
47, 0, 0, 0, 0, 0, 0, 0
284, 0, 0, 0, 0, 0, 0, 0
202458, 8, 14, 0.363636363636, 2, 0, 0, 6
286, 0, 0, 0, 0, 0, 0, 0
389, 0, 0, 0, 0, 0, 0, 0
288, 0, 0, 0, 0, 0, 0, 0
289, 0, 0, 0, 0, 0, 0, 0
290, 0, 0, 0, 0, 0, 0, 0
291, 0, 0, 0, 0, 0, 0, 0
293, 0, 0, 0, 0, 0, 0, 0
295, 0, 0, 0, 0, 0, 0, 0
296, 0, 0, 0, 0, 0, 0, 0
2345, 0, 0, 0, 0, 0, 0, 0
300, 0, 0, 0, 0, 0, 0, 0
301, 0, 0, 0, 0, 0, 0, 0
302, 0, 0, 0, 0, 0, 0, 0
303, 0, 0, 0, 0, 0, 0, 0
392, 0, 0, 0, 0, 0, 0, 0
306, 0, 0, 0, 0, 0, 0, 0
308, 0, 0, 0, 0, 0, 0, 0
309, 0, 0, 0, 0, 0, 0, 0
314, 0, 0, 0, 0, 0, 0, 0
315, 0, 0, 0, 0, 0, 0, 0
316, 0, 0, 0, 0, 0, 0, 0
2365, 9, 18, 0.333333333333, 35, 19, 0.648148148148, 82
318, 0, 0, 0, 0, 0, 0, 0
319, 0, 0, 0, 0, 0, 0, 0
320, 0, 0, 0, 0, 0, 0, 0
321, 0, 0, 0, 0, 0, 0, 0
323, 0, 0, 0, 0, 0, 0, 0
324, 0, 0, 0, 0, 0, 0, 0
325, 0, 0, 0, 0, 0, 0, 0
326, 0, 0, 0, 0, 0, 0, 0
329, 0, 0, 0, 0, 0, 0, 0
330, 0, 0, 0, 0, 0, 0, 0
343, 0, 0, 0, 0, 0, 0, 0
333, 0, 0, 0, 0, 0, 0, 0
334, 0, 0, 0, 0, 0, 0, 0
11, 0, 0, 0, 0, 0, 0, 0
337, 0, 0, 0, 0, 0, 0, 0
338, 0, 0, 0, 0, 0, 0, 0
339, 0, 0, 0, 0, 0, 0, 0
340, 0, 0, 0, 0, 0, 0, 0
398, 0, 0, 0, 0, 0, 0, 0
342, 0, 0, 0, 0, 0, 0, 0
200761, 27, 91, 0.228813559322, 10, 7, 0.588235294118, 11
344, 0, 0, 0, 0, 0, 0, 0
345, 0, 0, 0, 0, 0, 0, 0
346, 0, 0, 0, 0, 0, 0, 0
347, 0, 0, 0, 0, 0, 0, 0
