2006, 2052,0.330518697226,0.00294985250737,0.189419795222,0.0682926829268,0.347601856627,0.222451081359, 0.406934306569, 1.0, 0.387387387387, 0.857142857143, 0.413946587537, 0.813056379822, 0.00148367952522, 0.1646884273, 0.0207715133531, 0.320474777448,0.177325581395,0.00296699221165,0.173215717723, 0.676557863501, 0.0905044510386,0.0187932739862,0.0188514574969,0.00125010902114,0.000495785820526,0.000989462227279,0.00191537523942, 1.0, 1.0, 1.0, 1.0,0.00228465575795,0.454285714286, 1.0, 0.704918032787, 0.016393442623, 0.218579234973, 0.0601092896175, 0.20218579235,0.0105957616953,0.00975477577562
2006, 200745,0.296743063932,0.0147492625369,0.0938566552901,0.0682926829268,0.291903042806,0.146240988671, 0.388211382114, 0.4, 0.545454545455, 0.785714285714, 0.413427561837, 0.86925795053, 0.00883392226148, 0.0971731448763, 0.0247349823322, 0.250883392226,0.197674418605,0.00277272486445,0.204490777867, 0.706713780919, 0.120141342756,0.0209139604017,0.0265017667845,0.000251959957748,0.00033052388035,0.000173155889774,0.000522375065297, 1.0, 1.0, 1.0, 1.0,0.00154368632294,0.52, 1.0, 0.684210526316, 0.0526315789474, 0.184210526316, 0.0789473684211, 0.657894736842,0.0584082156611,0.0554588951718
2006, 200746,0.168275030157,0.0619469026549,0.167235494881,0.121951219512,0.218153687468,0.118434603502, 0.383512544803, 0.380952380952, 0.663265306122, 0.88, 0.477541371158, 0.659574468085, 0.0496453900709, 0.231678486998, 0.0591016548463, 0.271867612293,0.0755813953488,0.00178372746057,0.250200481155, 0.583924349882, 0.0614657210402,0.0180025516905,0.0433875677931,0.000184124584508,0.0,9.89462227279e-05,0.0, 1.0,0, 1.0,0,0.000987959246681,0.531428571429, 1.0, 0.826086956522, 0.0, 0.173913043478, 0.0, 0.695652173913,0.0986214209968,0.112109234639
2006, 200747,0.446924004825,0.023598820059,0.139931740614,0.0243902439024,0.431150077359,0.174047373841, 0.323886639676, 0.75, 0.414634146341, 1.0, 0.340909090909, 0.886363636364, 0.00956937799043, 0.0980861244019, 0.00598086124402, 0.202153110048,0.226744186047,0.00256079684934,0.18444266239, 0.752392344498, 0.0933014354067,0.0130772005773,0.0161835068956,0.000784952176062,0.000826309700876,0.0012368277841,0.00278600034825, 1.0, 1.0, 1.0, 1.0,0.0010497066996,0.525714285714, 1.0, 0.532894736842, 0.0328947368421, 0.328947368421, 0.105263157895, 0.111842105263,0.0147625160462,0.0125054371466
2006, 200750,0.314837153197,0.00589970501475,0.186006825939,0.0146341463415,0.328004125838,0.248197734295, 0.409961685824, 0.5, 0.412844036697, 1.0, 0.413522012579, 0.820754716981, 0.00314465408805, 0.171383647799, 0.00471698113208, 0.37893081761,0.19476744186,0.00399131095138,0.200481154771, 0.691823899371, 0.10534591195,0.0267919536788,0.0231224565298,0.0015311412817,0.0013220955214,0.000915252560234,0.00191537523942, 1.0, 1.0, 1.0, 1.0,0.00277863538129,0.397142857143, 1.0, 0.738317757009, 0.0373831775701, 0.172897196262, 0.0514018691589, 0.210280373832,0.00792113061317,0.00965474627331
2006, 200751,0.266586248492,0.00294985250737,0.180887372014,0.019512195122,0.285198555957,0.197734294542, 0.361990950226, 0.0, 0.330188679245, 1.0, 0.359855334539, 0.799276672694, 0.00180831826401, 0.191681735986, 0.00723327305606, 0.347197106691,0.30523255814,0.00284336753616,0.174819566961, 0.830018083183, 0.189873417722,0.0219509744827,0.0231890224444,0.00163773972536,0.000495785820526,0.000766833226142,0.000696500087063, 1.0, 1.0, 1.0, 1.0,0.00222290830503,0.525714285714, 1.0, 0.816425120773, 0.0144927536232, 0.149758454106, 0.0193236714976, 0.173913043478,0.0108401084011,0.00870363716215
2006, 200752,0.303980699638,0.0176991150442,0.18771331058,0.136585365854,0.334192882929,0.215242018538, 0.35119047619, 0.5, 0.418181818182, 0.607142857143, 0.375, 0.777777777778, 0.00925925925926, 0.16975308642, 0.0432098765432, 0.322530864198,0.223837209302,0.00270208219275,0.279069767442, 0.743827160494, 0.118827160494,0.0178020282187,0.0315904139434,0.000445775309862,0.00033052388035,0.000692623559096,0.00208950026119, 1.0, 1.0, 1.0, 1.0,0.00333436245755,0.551428571429, 1.0, 0.522727272727, 0.0227272727273, 0.318181818182, 0.136363636364, 0.613636363636,0.0267461197339,0.0326821938393
2006, 200766,0.206272617612,0.0,0.122866894198,0.0,0.213512119649,0.0875386199794, 0.353801169591,0, 0.347222222222,0, 0.352657004831, 0.826086956522, 0.0, 0.173913043478, 0.0, 0.205314009662,0.331395348837,0.00157179944546,0.130713712911, 0.92270531401, 0.275362318841,0.016208496281,0.0231599886331,0.00115320134508,0.000495785820526,0.00168208578638,0.00452725056591, 1.0, 1.0, 1.0, 1.0,0.000987959246681,0.274285714286, 1.0, 0.550925925926, 0.0138888888889, 0.314814814815, 0.12037037037, 0.0740740740741,0.00542005420054,0.00623660850934
2006, 2137,0.217732207479,0.0206489675516,0.175767918089,0.0,0.242908715833,0.091658084449, 0.387811634349, 0.285714285714, 0.640776699029,0, 0.44161358811, 0.766454352442, 0.0148619957537, 0.218683651805, 0.0, 0.188959660297,0.148255813953,0.00176606679265,0.223736968725, 0.666666666667, 0.108280254777,0.0160078185556,0.0348445110528,0.000620209126765,0.00115683358123,0.000643150447732,0.00121887515236, 1.0, 1.0, 1.0, 1.0,0.00240815066379,0.594285714286, 1.0, 0.615384615385, 0.0673076923077, 0.25, 0.0673076923077, 0.375,0.0243902439024,0.0221710108074
2006, 699,0.216525934861,0.0,0.0665529010239,0.0146341463415,0.2068076328,0.120494335736, 0.442896935933,0, 0.666666666667, 1.0, 0.468827930175, 0.895261845387, 0.0, 0.0972568578554, 0.0074812967581, 0.291770573566,0.119186046512,0.00128922875863,0.128307939054, 0.633416458853, 0.102244389027,0.0137256066184,0.0234707349274,0.000775261408456,0.00033052388035,0.000890516004552,0.000696500087063, 1.0, 1.0, 1.0, 1.0,0.00240815066379,0.254285714286, 1.0, 0.655737704918, 0.016393442623, 0.295081967213, 0.0327868852459, 0.319672131148,0.00889644142343,0.0108386397507
